target,architecture,hidden_layer_sizes,n_hidden_layers,alpha,weights,biases,trainable_parameters,fold,n_fold_train,n_fold_validation,fit_seconds,epochs,final_scaled_loss,best_internal_validation_score,r2,mae,rmse
target_frontier_gap_ev,32-16,"(32, 16)",2,0.01,1136,49,1185,5,1756,438,6.096320150070824,226,0.012227348705313543,0.9573084615454942,0.9604268876321537,0.049261612646387634,0.07306986927565122
target_frontier_gap_ev,64-32,"(64, 32)",2,0.0001,3296,97,3393,1,1755,439,8.324811007012613,111,0.009009766197019395,0.9701876897160966,0.966400901140854,0.04836213593527353,0.06580187477685528
target_frontier_gap_ev,64-32,"(64, 32)",2,0.0001,3296,97,3393,2,1755,439,14.418310084962286,189,0.0056227707586857575,0.9794206475891463,0.9632417787105575,0.049463575946736775,0.06918305788738496
target_frontier_gap_ev,64-32,"(64, 32)",2,0.0001,3296,97,3393,3,1755,439,23.756172103923745,227,0.0042411460446662675,0.9740908560887049,0.9671589249195156,0.04970680709907267,0.06716117607609462
target_frontier_gap_ev,64-32,"(64, 32)",2,0.0001,3296,97,3393,4,1755,439,6.415247239056043,93,0.008582227069542862,0.9685271985555497,0.936803893521898,0.05496194286080392,0.09171662749640808
target_frontier_gap_ev,64-32,"(64, 32)",2,0.0001,3296,97,3393,5,1756,438,17.48830781504512,175,0.0052893630700295265,0.957126959206841,0.9647252674600838,0.04724778317893576,0.06898744979583055
target_frontier_gap_ev,64-32,"(64, 32)",2,0.001,3296,97,3393,1,1755,439,11.854736739071086,174,0.0069455197993506315,0.9753849289015554,0.968640672469484,0.046436815573714915,0.06357082141940143
target_frontier_gap_ev,64-32,"(64, 32)",2,0.001,3296,97,3393,2,1755,439,27.702416824991815,194,0.005616236149025422,0.9780094849784517,0.9684469597578054,0.04715882881516657,0.06409779880618695
target_frontier_gap_ev,64-32,"(64, 32)",2,0.001,3296,97,3393,3,1755,439,22.325661520007998,197,0.006426064109676328,0.9746510428174213,0.9674489289009576,0.04903365282079109,0.06686398426105658
target_frontier_gap_ev,64-32,"(64, 32)",2,0.001,3296,97,3393,4,1755,439,27.539912985055707,214,0.005641736893008638,0.9713729901690719,0.9551393760502195,0.04734804120425484,0.07727438738179322
target_frontier_gap_ev,64-32,"(64, 32)",2,0.001,3296,97,3393,5,1756,438,37.025643246946856,232,0.005142955228250787,0.9615444156028032,0.9662650410829573,0.04758909007093486,0.06746496805551153
target_frontier_gap_ev,64-32,"(64, 32)",2,0.01,3296,97,3393,1,1755,439,26.117029095068574,227,0.010899280592853975,0.9760260319018657,0.9710409965573151,0.04665511633704962,0.061089456151782406
target_frontier_gap_ev,64-32,"(64, 32)",2,0.01,3296,97,3393,2,1755,439,23.680159557959996,179,0.010862441791415878,0.9781832298012213,0.9696723862556557,0.04608395127120405,0.06284078912084494
target_frontier_gap_ev,64-32,"(64, 32)",2,0.01,3296,97,3393,3,1755,439,27.201435556984507,227,0.010296747813812098,0.9750143027607456,0.9693275599861658,0.04752320493979242,0.06490583966672335
target_frontier_gap_ev,64-32,"(64, 32)",2,0.01,3296,97,3393,4,1755,439,14.415974178933538,127,0.013132740330203316,0.9701351096546273,0.933651007060408,0.0529273198855676,0.09397667682884428
target_frontier_gap_ev,64-32,"(64, 32)",2,0.01,3296,97,3393,5,1756,438,28.534920186037198,241,0.009764766606621842,0.9633900203326321,0.9667023289590516,0.04671200100141632,0.06702628602411438
target_frontier_gap_ev,64-32-16,"(64, 32, 16)",3,0.0001,3792,113,3905,1,1755,439,10.297659690957516,71,0.008382108542041028,0.9578541343728189,0.9599168427103196,0.0561004406791819,0.07187128570882316
target_frontier_gap_ev,64-32-16,"(64, 32, 16)",3,0.0001,3792,113,3905,2,1755,439,23.634374032961205,135,0.005845798869798557,0.9685021042618872,0.9616925604027077,0.0490961714654216,0.0706259126015549
target_frontier_gap_ev,64-32-16,"(64, 32, 16)",3,0.0001,3792,113,3905,3,1755,439,16.24777458200697,120,0.0068110975610271044,0.9621905580611653,0.9674143306325805,0.05029550103086384,0.06689950941588148
target_frontier_gap_ev,64-32-16,"(64, 32, 16)",3,0.0001,3792,113,3905,4,1755,439,23.743932425044477,137,0.005595448219883875,0.9687394709472157,0.9549709512152652,0.0488926317390795,0.07741931105713108
target_frontier_gap_ev,64-32-16,"(64, 32, 16)",3,0.0001,3792,113,3905,5,1756,438,13.352342125959694,91,0.007168798689975447,0.9616210833214094,0.9597613374228608,0.05410401110669262,0.07368176066714434
target_frontier_gap_ev,64-32-16,"(64, 32, 16)",3,0.001,3792,113,3905,1,1755,439,22.922028290107846,98,0.007540990640643101,0.9612055078153112,0.9658152580089506,0.0488216035330411,0.0663728713145373
target_frontier_gap_ev,64-32-16,"(64, 32, 16)",3,0.001,3792,113,3905,2,1755,439,11.665145789040253,103,0.007511165820838018,0.9683249448343695,0.960438077600317,0.051138919553003884,0.07177301716255713
target_frontier_gap_ev,64-32-16,"(64, 32, 16)",3,0.001,3792,113,3905,3,1755,439,11.812504809931852,83,0.009225996858473804,0.9607519211372906,0.9640338164449624,0.053151678871595553,0.0702840514396227
target_frontier_gap_ev,64-32-16,"(64, 32, 16)",3,0.001,3792,113,3905,4,1755,439,21.06358191696927,116,0.006754019035306685,0.965986207871733,0.9633174529752317,0.04783116833145193,0.06987674353260444
target_frontier_gap_ev,64-32-16,"(64, 32, 16)",3,0.001,3792,113,3905,5,1756,438,14.845664008986205,102,0.007261771011090941,0.9600747185189435,0.9619324009745311,0.05290036258704114,0.07166646272616949
target_frontier_gap_ev,64-32-16,"(64, 32, 16)",3,0.01,3792,113,3905,1,1755,439,11.540305278962478,80,0.015525277277599352,0.9329494724359384,0.9647235241693892,0.050040543634828835,0.06742439350417942
target_frontier_gap_ev,64-32-16,"(64, 32, 16)",3,0.01,3792,113,3905,2,1755,439,22.434651057003066,208,0.011103373425133947,0.9751923725578774,0.9665351032361819,0.04692931901283675,0.0660111433002281
target_frontier_gap_ev,64-32-16,"(64, 32, 16)",3,0.01,3792,113,3905,3,1755,439,9.588759995996952,59,0.017706222736650262,0.9465131232130305,0.9585711151776055,0.054746293160466704,0.07543297415410262
target_frontier_gap_ev,64-32-16,"(64, 32, 16)",3,0.01,3792,113,3905,4,1755,439,16.19933214399498,106,0.013668042390922524,0.9583170571035028,0.9573653187425342,0.048578672233477074,0.07533285487410292
target_frontier_gap_ev,64-32-16,"(64, 32, 16)",3,0.01,3792,113,3905,5,1756,438,24.83557536196895,95,0.014317715087645202,0.954693306380681,0.9626989501590582,0.05246925431383137,0.07094123649280444
target_frontier_gap_ev,128-64-32,"(128, 64, 32)",3,0.0001,12704,225,12929,1,1755,439,29.075184872024693,112,0.0039007171033820422,0.9733740047644647,0.9705123030549582,0.043227188029499146,0.0616445774253464
target_frontier_gap_ev,128-64-32,"(128, 64, 32)",3,0.0001,12704,225,12929,2,1755,439,22.955711630987935,102,0.004491695176450721,0.9756285075247162,0.9689239481726445,0.046254143973824616,0.06361146950763169
target_frontier_gap_ev,128-64-32,"(128, 64, 32)",3,0.0001,12704,225,12929,3,1755,439,33.918672353960574,146,0.003233197918453009,0.968499566548093,0.9721465977852877,0.04376021243830598,0.06185128617168389
target_frontier_gap_ev,128-64-32,"(128, 64, 32)",3,0.0001,12704,225,12929,4,1755,439,13.794717333978042,65,0.006066950873711872,0.9760058362239752,0.9587634087364834,0.04747713754709072,0.07408738990798851
target_frontier_gap_ev,128-64-32,"(128, 64, 32)",3,0.0001,12704,225,12929,5,1756,438,17.146814870997332,69,0.005869154841658523,0.9594474854209537,0.9701406953482706,0.04760546126888027,0.06347139904531965
target_frontier_gap_ev,128-64-32,"(128, 64, 32)",3,0.001,12704,225,12929,1,1755,439,21.920296563999727,97,0.006126888321409594,0.972709153310735,0.9703983983093802,0.04267063081574966,0.06176352266268898
target_frontier_gap_ev,128-64-32,"(128, 64, 32)",3,0.001,12704,225,12929,2,1755,439,37.814959801966324,160,0.004310973148450009,0.9776260844149334,0.9692446227070207,0.04709904438855907,0.06328241427387529
target_frontier_gap_ev,128-64-32,"(128, 64, 32)",3,0.001,12704,225,12929,3,1755,439,29.198375939042307,121,0.005119093143397979,0.9670296065053302,0.9711968617391437,0.0449771508449694,0.06289693959437762
target_frontier_gap_ev,128-64-32,"(128, 64, 32)",3,0.001,12704,225,12929,4,1755,439,15.88121422601398,65,0.007169541270775291,0.9768041845889202,0.9609177781501616,0.04696845255148345,0.07212611478734866
target_frontier_gap_ev,128-64-32,"(128, 64, 32)",3,0.001,12704,225,12929,5,1756,438,19.55117557500489,69,0.007363850140814581,0.9588707785038818,0.9701122310290705,0.04764572691142347,0.06350164489033207
target_frontier_gap_ev,128-64-32,"(128, 64, 32)",3,0.01,12704,225,12929,1,1755,439,25.722499495954253,112,0.012943453468247037,0.9754642865378056,0.9702606732983109,0.043359145774987035,0.06190703703465585
target_frontier_gap_ev,128-64-32,"(128, 64, 32)",3,0.01,12704,225,12929,2,1755,439,30.972627287032083,110,0.013143161708612752,0.9749987572412919,0.9685585446428623,0.046829297671254135,0.06398435997284031
target_frontier_gap_ev,128-64-32,"(128, 64, 32)",3,0.01,12704,225,12929,3,1755,439,44.19444408197887,151,0.011431724501172429,0.9681016917955334,0.9750768540277186,0.04385240368008407,0.05850743250512402
target_frontier_gap_ev,128-64-32,"(128, 64, 32)",3,0.01,12704,225,12929,4,1755,439,42.51172769302502,104,0.016263530818829072,0.9771508331083765,0.9634373981668874,0.04503567424675173,0.06976240793307807
target_frontier_gap_ev,128-64-32,"(128, 64, 32)",3,0.01,12704,225,12929,5,1756,438,34.13907173695043,142,0.01147296534299301,0.9617861542116596,0.9725828748910842,0.04581030045682752,0.06082038755063158
target_frontier_gap_ev,64-64-32-16,"(64, 64, 32, 16)",4,0.0001,7888,177,8065,1,1755,439,34.63895404106006,163,0.0035416989982254444,0.9749477290243993,0.9626771151634498,0.04744578279357025,0.06935248944938202
target_frontier_gap_ev,64-64-32-16,"(64, 64, 32, 16)",4,0.0001,7888,177,8065,2,1755,439,19.756688467925414,102,0.007222091222895553,0.9691040559619837,0.9680557291453684,0.04711231548178984,0.06449395343532129
target_frontier_gap_ev,64-64-32-16,"(64, 64, 32, 16)",4,0.0001,7888,177,8065,3,1755,439,33.65837670303881,184,0.0033409795229443675,0.9667491041374372,0.9652195165957386,0.047809195940278354,0.06911581231911669
target_frontier_gap_ev,64-64-32-16,"(64, 64, 32, 16)",4,0.0001,7888,177,8065,4,1755,439,21.483636802062392,99,0.005083898671118144,0.9730681446571503,0.9677282520708086,0.04681157973030626,0.06554116552261918
target_frontier_gap_ev,64-64-32-16,"(64, 64, 32, 16)",4,0.0001,7888,177,8065,5,1756,438,29.934000739012845,111,0.0042731284640137035,0.9769609256213971,0.9658554613491319,0.04960246237333088,0.0678732821343428
target_frontier_gap_ev,64-64-32-16,"(64, 64, 32, 16)",4,0.001,7888,177,8065,1,1755,439,27.832527233986184,153,0.00549097067297108,0.9731495067775082,0.9655929487232954,0.04572834452981599,0.06658833870381813
target_frontier_gap_ev,64-64-32-16,"(64, 64, 32, 16)",4,0.001,7888,177,8065,2,1755,439,25.50496336701326,95,0.006152047865687183,0.9705565476051929,0.9681252689385176,0.04632374195848357,0.06442371643311343
target_frontier_gap_ev,64-64-32-16,"(64, 64, 32, 16)",4,0.001,7888,177,8065,3,1755,439,30.781419515958987,198,0.004937839720003672,0.9675710806678034,0.9674161962158825,0.04618002252381376,0.06689759433485823
target_frontier_gap_ev,64-64-32-16,"(64, 64, 32, 16)",4,0.001,7888,177,8065,4,1755,439,20.2233041949803,108,0.008293018822220843,0.9716383395260918,0.9671405066531312,0.04584877081307986,0.06613530295250922
target_frontier_gap_ev,64-64-32-16,"(64, 64, 32, 16)",4,0.001,7888,177,8065,5,1756,438,19.09449890407268,126,0.0055887029851985175,0.9736961529683099,0.9685883116084935,0.04783658410818527,0.06510043140267205
target_frontier_gap_ev,64-64-32-16,"(64, 64, 32, 16)",4,0.01,7888,177,8065,1,1755,439,21.64219429891091,169,0.012739530652321134,0.9751552746690999,0.968301195355537,0.04413855954519973,0.06391398483219
target_frontier_gap_ev,64-64-32-16,"(64, 64, 32, 16)",4,0.01,7888,177,8065,2,1755,439,17.43505897396244,138,0.014342154686597644,0.9699520107945202,0.9672629134416547,0.04673210059079702,0.06528937681092568
target_frontier_gap_ev,64-64-32-16,"(64, 64, 32, 16)",4,0.01,7888,177,8065,3,1755,439,9.2359832059592,112,0.015028533802104482,0.968179991996622,0.9702099104036809,0.044399450893773715,0.06396545808808524
target_frontier_gap_ev,64-64-32-16,"(64, 64, 32, 16)",4,0.01,7888,177,8065,4,1755,439,13.218292822013609,108,0.017384425220069208,0.9736582411720773,0.9645334688349662,0.047699591321499694,0.06870878563818579
target_frontier_gap_ev,64-64-32-16,"(64, 64, 32, 16)",4,0.01,7888,177,8065,5,1756,438,13.635231469990686,156,0.01241492551702301,0.9778951941078929,0.9673450416679266,0.04841648335094971,0.06637626228965113
target_somo_somo_elst_corrected_signed_kcal_mol,16,"(16,)",1,0.0001,320,17,337,1,1755,439,0.20485190209001303,59,0.0705389024637437,0.708644185205815,0.7686799507445976,1.5418873723036626,2.311043443249665
target_somo_somo_elst_corrected_signed_kcal_mol,16,"(16,)",1,0.0001,320,17,337,2,1755,439,1.8562158179702237,510,0.023193208063848683,0.8963793559330449,0.9259719595219342,0.9204453528362666,1.3344152754633858
target_somo_somo_elst_corrected_signed_kcal_mol,16,"(16,)",1,0.0001,320,17,337,3,1755,439,2.603113851044327,710,0.0200344641706725,0.9139721069492209,0.9388063991159128,0.8579841565062573,1.2949610920215315
target_somo_somo_elst_corrected_signed_kcal_mol,16,"(16,)",1,0.0001,320,17,337,4,1755,439,1.060131676029414,304,0.026262023031171294,0.8573273790289322,0.1109497063311301,1.0817666740453973,4.677645146077956
target_somo_somo_elst_corrected_signed_kcal_mol,16,"(16,)",1,0.0001,320,17,337,5,1756,438,1.7468285070499405,502,0.024066334143312256,0.891148185727451,0.9361357833624232,0.8395159218104187,1.3256843072261195
target_somo_somo_elst_corrected_signed_kcal_mol,16,"(16,)",1,0.001,320,17,337,1,1755,439,0.2406626020092517,60,0.07091603757323688,0.709056959722814,0.770541582794797,1.5432267280098724,2.3017251769117215
target_somo_somo_elst_corrected_signed_kcal_mol,16,"(16,)",1,0.001,320,17,337,2,1755,439,1.7871916090371087,501,0.023591072041941316,0.892845625921207,0.9175194577268426,0.9496760325266788,1.408538206646759
target_somo_somo_elst_corrected_signed_kcal_mol,16,"(16,)",1,0.001,320,17,337,3,1755,439,2.1777269020676613,666,0.02071178960816511,0.9134051618218221,0.9374792463684557,0.8669684875820336,1.308928178709104
target_somo_somo_elst_corrected_signed_kcal_mol,16,"(16,)",1,0.001,320,17,337,4,1755,439,1.6775768339866772,474,0.02144119383475067,0.8672120672239003,-0.8383582273260963,1.1619064703271433,6.726345622513934
target_somo_somo_elst_corrected_signed_kcal_mol,16,"(16,)",1,0.001,320,17,337,5,1756,438,1.687733305967413,502,0.02421533528243841,0.893103693192957,0.9341680750200066,0.8553927258607542,1.3459520796112494
target_somo_somo_elst_corrected_signed_kcal_mol,16,"(16,)",1,0.01,320,17,337,1,1755,439,0.20606533100362867,61,0.07187663322231082,0.7097833694671001,0.7739258236728181,1.5263977593989717,2.2846882598696894
target_somo_somo_elst_corrected_signed_kcal_mol,16,"(16,)",1,0.01,320,17,337,2,1755,439,2.00254831998609,566,0.026125448236760853,0.8946495342918939,0.9219542926298999,0.925412368471126,1.3701477079985047
target_somo_somo_elst_corrected_signed_kcal_mol,16,"(16,)",1,0.01,320,17,337,3,1755,439,2.4934885860420763,751,0.023155701541519226,0.9117864786712517,0.9363550815061956,0.8770377645445929,1.3206434521864832
target_somo_somo_elst_corrected_signed_kcal_mol,16,"(16,)",1,0.01,320,17,337,4,1755,439,1.0089172740699723,304,0.02886777653195902,0.8581263783536773,0.1809031338880237,1.0732780993681161,4.489849045443482
target_somo_somo_elst_corrected_signed_kcal_mol,16,"(16,)",1,0.01,320,17,337,5,1756,438,1.7721145079704002,502,0.026937027697235962,0.8973250430083587,0.9360646868980848,0.8328064529162348,1.3264220071103532
target_somo_somo_elst_corrected_signed_kcal_mol,32,"(32,)",1,0.0001,640,33,673,1,1755,439,1.463733059936203,393,0.016064237423903508,0.9313556180806568,0.934084001218848,0.8178012174249721,1.2336639952399044
target_somo_somo_elst_corrected_signed_kcal_mol,32,"(32,)",1,0.0001,640,33,673,2,1755,439,1.450560410041362,396,0.01587632743803326,0.923181652245108,0.9281207065634995,0.838020823957502,1.3149062136168201
target_somo_somo_elst_corrected_signed_kcal_mol,32,"(32,)",1,0.0001,640,33,673,3,1755,439,1.244430226041004,337,0.01994655162607966,0.9110274625999544,0.9309519442985319,0.8453164723469985,1.3755596948198712
target_somo_somo_elst_corrected_signed_kcal_mol,32,"(32,)",1,0.0001,640,33,673,4,1755,439,1.6327250440372154,396,0.017049115150357223,0.9338060355882989,0.14812506491741728,1.0588092569717147,4.578803726370461
target_somo_somo_elst_corrected_signed_kcal_mol,32,"(32,)",1,0.0001,640,33,673,5,1756,438,1.163981141988188,299,0.022282636166834707,0.9045761340476246,0.9405429466911002,0.9006507436291843,1.2791250717939033
target_somo_somo_elst_corrected_signed_kcal_mol,32,"(32,)",1,0.001,640,33,673,1,1755,439,1.7618988980539143,421,0.016051421043257446,0.9308195604795018,0.9349255313940469,0.819849942101944,1.2257637865870843
target_somo_somo_elst_corrected_signed_kcal_mol,32,"(32,)",1,0.001,640,33,673,2,1755,439,1.2116212260443717,305,0.019885953498134903,0.9215297743901435,0.9263491107339015,0.8629777821254343,1.3310117071351728
target_somo_somo_elst_corrected_signed_kcal_mol,32,"(32,)",1,0.001,640,33,673,3,1755,439,1.5184516540030017,353,0.019515311931732112,0.91121681419872,0.930126498142628,0.8305207478141414,1.383757442771595
target_somo_somo_elst_corrected_signed_kcal_mol,32,"(32,)",1,0.001,640,33,673,4,1755,439,2.047012501046993,433,0.01683067762327503,0.9354351805999188,0.0106293275427356,1.080213335819894,4.934505346262036
target_somo_somo_elst_corrected_signed_kcal_mol,32,"(32,)",1,0.001,640,33,673,5,1756,438,1.1631019479827955,317,0.020930002642360803,0.9049227232036255,0.9424696377438535,0.8881540933359833,1.2582295338662886
target_somo_somo_elst_corrected_signed_kcal_mol,32,"(32,)",1,0.01,640,33,673,1,1755,439,1.1863098669564351,320,0.021663866301579827,0.9257988612561417,0.9296143340050219,0.8413626093432398,1.2748044874452629
target_somo_somo_elst_corrected_signed_kcal_mol,32,"(32,)",1,0.01,640,33,673,2,1755,439,1.922921153018251,445,0.018804052231809847,0.9273095066728474,0.9274869366377875,0.8079484631615077,1.3206903490094468
target_somo_somo_elst_corrected_signed_kcal_mol,32,"(32,)",1,0.01,640,33,673,3,1755,439,1.397566155064851,352,0.023188590158768695,0.914756723898577,0.9290331542235961,0.8460680135458987,1.3945415758515722
target_somo_somo_elst_corrected_signed_kcal_mol,32,"(32,)",1,0.01,640,33,673,4,1755,439,2.2316116279689595,472,0.018880583897970548,0.9401601356118909,-0.36631142083883583,1.0859401577015588,5.798811036910036
target_somo_somo_elst_corrected_signed_kcal_mol,32,"(32,)",1,0.01,640,33,673,5,1756,438,1.0545159060275182,279,0.024283242742307212,0.9094377924502045,0.9408993600934583,0.8900186916800138,1.2752854719112883
target_somo_somo_elst_corrected_signed_kcal_mol,32-16,"(32, 16)",2,0.0001,1136,49,1185,1,1755,439,2.0397546520689502,350,0.009445109304173442,0.9517579725989757,0.9578059760449352,0.7135279765779741,0.9870222524662611
target_somo_somo_elst_corrected_signed_kcal_mol,32-16,"(32, 16)",2,0.0001,1136,49,1185,2,1755,439,1.4229652369394898,210,0.011244798031005539,0.9332270338095531,0.9321026620534262,0.7758520220388939,1.2779658584107942
target_somo_somo_elst_corrected_signed_kcal_mol,32-16,"(32, 16)",2,0.0001,1136,49,1185,3,1755,439,1.9663779910188168,382,0.007891422678997537,0.9621688847592172,0.936764807497456,0.7854432251575393,1.3163856446823055
target_somo_somo_elst_corrected_signed_kcal_mol,32-16,"(32, 16)",2,0.0001,1136,49,1185,4,1755,439,1.900831897975877,306,0.01007036050774626,0.9594695972157836,0.8560092345304469,0.7926082420302355,1.8824845814402122
target_somo_somo_elst_corrected_signed_kcal_mol,32-16,"(32, 16)",2,0.0001,1136,49,1185,5,1756,438,2.205845896038227,295,0.009333231353944954,0.9664122308701337,0.9571271973190729,0.6874165215788766,1.0861811414559321
target_somo_somo_elst_corrected_signed_kcal_mol,32-16,"(32, 16)",2,0.001,1136,49,1185,1,1755,439,8.064985919976607,345,0.009701375947304722,0.9535503300959314,0.9545700130713135,0.6971462321284828,1.0241717144913018
target_somo_somo_elst_corrected_signed_kcal_mol,32-16,"(32, 16)",2,0.001,1136,49,1185,2,1755,439,1.5995139239821583,210,0.01175154795053212,0.9362441995678659,0.9380246406684848,0.7678706328247884,1.2209627227298296
target_somo_somo_elst_corrected_signed_kcal_mol,32-16,"(32, 16)",2,0.001,1136,49,1185,3,1755,439,3.4355576880043373,290,0.010827948945150148,0.9626029713004912,0.942314996984252,0.7878747480811785,1.257289170889803
target_somo_somo_elst_corrected_signed_kcal_mol,32-16,"(32, 16)",2,0.001,1136,49,1185,4,1755,439,2.595590195967816,343,0.009774808862002498,0.9609852613072954,0.8543018998703064,0.7880087666442497,1.8936122389610575
target_somo_somo_elst_corrected_signed_kcal_mol,32-16,"(32, 16)",2,0.001,1136,49,1185,5,1756,438,4.4219616879709065,295,0.009287194174834819,0.9709186003221887,0.9547380646697847,0.6974462305887408,1.11603516903434
target_somo_somo_elst_corrected_signed_kcal_mol,32-16,"(32, 16)",2,0.01,1136,49,1185,1,1755,439,1.2018228110391647,213,0.017775178249557794,0.9486790897118372,0.9484479718053146,0.7673280985673465,1.090998992541947
target_somo_somo_elst_corrected_signed_kcal_mol,32-16,"(32, 16)",2,0.01,1136,49,1185,2,1755,439,5.976654718047939,261,0.01525892765750116,0.9373615781759179,0.9433631621030794,0.7294274727714705,1.1671922010679203
target_somo_somo_elst_corrected_signed_kcal_mol,32-16,"(32, 16)",2,0.01,1136,49,1185,3,1755,439,11.989410785958171,322,0.0137376899667016,0.9653292902830113,0.9450731745849986,0.7630292141587869,1.2268627048290728
target_somo_somo_elst_corrected_signed_kcal_mol,32-16,"(32, 16)",2,0.01,1136,49,1185,4,1755,439,13.972585125011392,361,0.01315148666236819,0.9569003690096939,0.900368315405179,0.7669909321683689,1.5658957461019662
target_somo_somo_elst_corrected_signed_kcal_mol,32-16,"(32, 16)",2,0.01,1136,49,1185,5,1756,438,13.260203437996097,365,0.01251091551040527,0.9702545957816412,0.9557849947924971,0.6591783914778476,1.1030524431391913
target_somo_somo_elst_corrected_signed_kcal_mol,64-32,"(64, 32)",2,0.0001,3296,97,3393,1,1755,439,16.30018245091196,144,0.010029796527543301,0.9746625838162876,0.9506025606843821,0.700485373978956,1.0679568104165325
target_somo_somo_elst_corrected_signed_kcal_mol,64-32,"(64, 32)",2,0.0001,3296,97,3393,2,1755,439,26.27068890701048,212,0.006314127553037068,0.9662679421179173,0.9479752197008349,0.7177870428502987,1.1186597324061742
target_somo_somo_elst_corrected_signed_kcal_mol,64-32,"(64, 32)",2,0.0001,3296,97,3393,3,1755,439,16.300689652911387,225,0.006148525865686028,0.9630390134897018,0.9514516563844874,0.6649035403944584,1.1534291520898081
target_somo_somo_elst_corrected_signed_kcal_mol,64-32,"(64, 32)",2,0.0001,3296,97,3393,4,1755,439,9.407788361073472,129,0.009183533577038301,0.9632713221863136,0.9485623878455697,0.7404091908626966,1.1251346700338196
target_somo_somo_elst_corrected_signed_kcal_mol,64-32,"(64, 32)",2,0.0001,3296,97,3393,5,1756,438,20.146258977008983,247,0.004961993294063113,0.9695081083666025,0.9420025577951786,0.7068632920601681,1.2633268923099175
target_somo_somo_elst_corrected_signed_kcal_mol,64-32,"(64, 32)",2,0.001,3296,97,3393,1,1755,439,16.186420054058544,200,0.008438544233457843,0.9759517625806384,0.956034243262997,0.6597439255408822,1.0075317660700005
target_somo_somo_elst_corrected_signed_kcal_mol,64-32,"(64, 32)",2,0.001,3296,97,3393,2,1755,439,16.600088687962852,205,0.007328291248277079,0.9656001297922362,0.9506541111388177,0.7072351496828498,1.089477752112376
target_somo_somo_elst_corrected_signed_kcal_mol,64-32,"(64, 32)",2,0.001,3296,97,3393,3,1755,439,25.06509794399608,192,0.007898948067529646,0.9596005061485638,0.9470833890677763,0.7015048213322428,1.204203058842136
target_somo_somo_elst_corrected_signed_kcal_mol,64-32,"(64, 32)",2,0.001,3296,97,3393,4,1755,439,13.142497465014458,120,0.011234070172525557,0.9623015586760325,0.9275087260355963,0.7707274733567178,1.3356939954035907
target_somo_somo_elst_corrected_signed_kcal_mol,64-32,"(64, 32)",2,0.001,3296,97,3393,5,1756,438,43.19070151797496,336,0.0064649149366588785,0.9730479880226323,0.9421417077889795,0.7187916142607201,1.2618104676958004
target_somo_somo_elst_corrected_signed_kcal_mol,64-32,"(64, 32)",2,0.01,3296,97,3393,1,1755,439,37.620629783021286,270,0.01296330104899109,0.9749994973155985,0.9516565561455663,0.6534084969006516,1.0565018551420033
target_somo_somo_elst_corrected_signed_kcal_mol,64-32,"(64, 32)",2,0.01,3296,97,3393,2,1755,439,31.536218638997525,205,0.01349795607123131,0.9665143013931912,0.9516765376585827,0.6753060967857986,1.0781319087466221
target_somo_somo_elst_corrected_signed_kcal_mol,64-32,"(64, 32)",2,0.01,3296,97,3393,3,1755,439,28.471975622000173,247,0.01358550001238298,0.9651033002069443,0.9501216475040181,0.6711928798500316,1.1691218175845604
target_somo_somo_elst_corrected_signed_kcal_mol,64-32,"(64, 32)",2,0.01,3296,97,3393,4,1755,439,18.133029075106606,166,0.014856205564395528,0.9621469830602667,0.8517879306597776,0.7854936990474686,1.90987917389109
target_somo_somo_elst_corrected_signed_kcal_mol,64-32,"(64, 32)",2,0.01,3296,97,3393,5,1756,438,29.4710870370036,210,0.013399932671923855,0.9649919296829846,0.9406603173484522,0.6929704842685352,1.2778619254813257
target_somo_somo_elst_corrected_signed_kcal_mol,64-32-16,"(64, 32, 16)",3,0.0001,3792,113,3905,1,1755,439,5.821858444949612,44,0.018774636006605366,0.84746243876417,0.8388375632370264,1.1215980711563815,1.9290051363993628
target_somo_somo_elst_corrected_signed_kcal_mol,64-32-16,"(64, 32, 16)",3,0.0001,3792,113,3905,2,1755,439,30.100997120025568,206,0.005202756460390515,0.9412136219471551,0.9457501551156344,0.6729954101208343,1.142331435848913
target_somo_somo_elst_corrected_signed_kcal_mol,64-32-16,"(64, 32, 16)",3,0.0001,3792,113,3905,3,1755,439,6.296292418963276,41,0.020999271497095046,0.8221497211711406,0.8317679421841947,1.2001371756209323,2.147128782580251
target_somo_somo_elst_corrected_signed_kcal_mol,64-32-16,"(64, 32, 16)",3,0.0001,3792,113,3905,4,1755,439,7.619294504052959,62,0.01453481865436818,0.8906062607396433,0.43519469814532674,0.9969154363709851,3.728322655894438
target_somo_somo_elst_corrected_signed_kcal_mol,64-32-16,"(64, 32, 16)",3,0.0001,3792,113,3905,5,1756,438,5.932068216963671,39,0.020560039919042095,0.785839913069489,0.8283845487679333,1.1743680546395652,2.1731490478079833
target_somo_somo_elst_corrected_signed_kcal_mol,64-32-16,"(64, 32, 16)",3,0.001,3792,113,3905,1,1755,439,6.896780880051665,42,0.019769337273980368,0.8318426895395811,0.8086538323717276,1.271451898569936,2.1018966383998077
target_somo_somo_elst_corrected_signed_kcal_mol,64-32-16,"(64, 32, 16)",3,0.001,3792,113,3905,2,1755,439,26.265223080990836,206,0.0064485659749823196,0.93786037035971,0.950427467210184,0.6699448921523679,1.0919768522916324
