task_index,permutation,family,target,selected_model,n_total,n_train_validation,n_test,n_features,split_seed,permutation_seed,model_random_state,r2,mae,rmse
4,94,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.13827281442300232,0.325098231941581,0.3934717722863175
4,95,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.13977074278911483,0.3130112566666665,0.3841879052970307
4,96,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.12564766478697242,0.30982010286450684,0.3787880405904433
4,97,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.07680060313406423,0.31239507321674015,0.3782410071185525
4,98,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.08587812753417245,0.31195873752577324,0.3830909655622455
4,99,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1656419828440101,0.32936126279639205,0.39534740264218876
4,100,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.17607782175649822,0.3232826332977419,0.3940624883808259
4,101,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.12130895368565198,0.32239531656111914,0.3881779018239809
4,102,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.11389284348319251,0.3070742508505156,0.37459303734321026
4,103,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.16605387608970634,0.300815437562592,0.36852212650522614
4,104,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.14616256184390708,0.31520330405498287,0.38922856777530224
4,105,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.10319913951183657,0.3134365163573883,0.3803521096170279
4,106,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.16157244189666753,0.32030371602724605,0.4048182756016925
4,107,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.16796041068530743,0.3224617764776632,0.39492909160801015
4,108,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.10077932953993529,0.3196793307731958,0.39143623726248167
4,109,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1365795435769468,0.3104282668237602,0.376090896519822
4,110,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.17806554101433236,0.3105282044906727,0.3799897218932793
4,111,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.06675368041832708,0.3207245131173293,0.39437590628250474
4,112,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.12392841113888364,0.3030995639833907,0.368655086628542
4,113,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.08310599425838339,0.31559108550073633,0.3826385548216292
4,114,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1367023634254918,0.3102032740095732,0.38187429349703444
4,115,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.10039333141408346,0.3020895849312718,0.3711836811551717
4,116,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.20332399834590764,0.3326048866040745,0.40363482978797455
4,117,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.19869525164370128,0.3050363360567012,0.37535878451665805
4,118,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1164405395905419,0.2938195315378008,0.37017918031343444
4,119,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.06372251081738223,0.3170635620495828,0.38828643782153716
4,120,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.11108406204404742,0.32374554425503194,0.40373510924833295
