task_index,permutation,family,target,selected_model,n_total,n_train_validation,n_test,n_features,split_seed,permutation_seed,model_random_state,r2,mae,rmse
2,127,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.14012925603517212,4.161367608688875,5.108741471085847
2,128,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1492428027624133,4.557045370537011,5.521267514534546
2,129,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.13970806763659005,4.483262320241378,5.328172284099947
2,130,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.12124714678222093,4.434284968611902,5.34945694977093
2,131,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.13045950691753916,4.2784555207479,5.1927736543457375
2,132,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.08823307051076346,4.305211754360809,5.1206446231029785
2,133,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.09763569885738188,4.381818310404685,5.181149531306468
2,134,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.10549487117347933,4.182660920230835,5.053878655311519
2,135,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.17976209129407628,4.39604972427088,5.28856375406312
2,136,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.20706994411558144,4.35644067968063,5.280374457942511
2,137,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.16350530356999116,4.243372554613714,5.075128982912847
2,138,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.12648418284805918,4.299874311101877,5.053162101208888
2,139,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.10015451217764815,4.38807748833691,5.289363143591695
2,140,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.22690945399495233,4.395650600051904,5.267990842189086
2,141,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.17179060520901235,4.424963669456468,5.436595548006743
2,142,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.17994158782602554,4.4233621861587,5.395514778650807
2,143,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.25712618710024726,4.497568019462235,5.363656313371286
2,144,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.12645973093022111,4.25510040015606,5.098492234514269
2,145,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.12632074680941474,4.309401074933118,5.135887955243261
2,146,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.07289918955351316,4.353756697726749,5.1615801381663236
2,147,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1570323912250824,4.387953995749052,5.263855343563846
2,148,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.20586078045468503,4.730347996413654,5.549010965000768
2,149,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1697497611319858,4.566044728962453,5.361361663727895
2,150,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.10502130419528233,4.207008809269094,5.084465765516638
2,151,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.16471135942673776,4.475050198618105,5.354181607676979
2,152,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1031298580627451,4.2709034677973206,5.159602932946797
2,153,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.2330150949782268,4.658154183235154,5.580731886151294
2,154,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.15426794942979738,4.67876892800469,5.5074419842603834
2,155,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1767856292202068,4.44801159675358,5.361768259671782
2,156,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.09172902295053631,4.251266443277916,5.082043041509636
2,157,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.2070113418948034,4.475716010940085,5.439687368649656
2,158,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.08103365086930969,4.005795595239827,4.894662146829437
2,159,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.05884118947573347,4.066681380705628,4.86350638144818
2,160,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.09845852160290436,4.36321858070151,5.196692988289366
2,161,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.21134769045467916,4.473459114911705,5.392572493006386
2,162,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.15497462437188236,4.376348962347771,5.250570995309995
2,163,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1294447158969747,4.35637009551535,5.255288910083619
2,164,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.09091515912580728,4.230169792346384,5.131811393736601
2,165,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.14194982254260946,4.439937253438453,5.295074054090822
2,166,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.15133346948498172,4.204063436050522,5.043510275077482
2,167,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.13796043618638798,4.383214780663803,5.257092636663728
2,168,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.12039164563015148,4.442656834975294,5.295827570377365
2,169,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.19412166947938259,4.255427177630226,5.177642998757304
2,170,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.11045963684031701,4.250589377593712,5.06391023344681
2,171,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1287441865981218,4.295777993188821,5.148953551254115
2,172,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.04789091841934345,4.022198944844671,4.8463336039801685
2,173,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.18171579094313794,4.387639828916152,5.261450797361889
2,174,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.19555718412907863,4.351786886817547,5.212157435844498
2,175,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.16108383964723738,4.191087637984892,5.180866743797808
2,176,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.14994180054304151,4.369502443072057,5.27476498642036
2,177,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1444759208788271,4.0523304662026085,4.842276720385717
2,178,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.0982769561978718,4.238302293996873,5.1795961681084774
2,179,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.056602257324691596,4.452782898737934,5.326876260584941
2,180,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.08072530346206852,4.292832770924438,5.148169025191904
2,181,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1369994803959127,4.376948900815727,5.185872669581359
2,182,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1288838135539936,4.326030957757655,5.092435121444957
2,183,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.09538316060765784,4.4042571288063685,5.2507992501226015
2,184,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.14056821275647935,4.538536213688649,5.4622895732792305
2,185,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.0907631477944546,4.3856196257899525,5.28772080384324
2,186,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.0733571034615168,4.183801203919994,5.137421631885952
