target,n_estimators,min_samples_leaf,fold,n_fold_train,n_fold_validation,fit_seconds,nodes_total,leaves_total,mean_tree_depth,r2,mae,rmse
target_interaction_energy_kcal_mol,100,2,3,1755,439,0.4408963930327445,152014,76057,23.37,0.9427952632728629,0.7822160445129023,1.1585144612158689
target_interaction_energy_kcal_mol,100,2,4,1755,439,0.4472583429887891,152132,76116,23.1,0.9267434955271135,0.8473254529716361,1.2974819225202465
target_interaction_energy_kcal_mol,100,2,5,1756,438,0.4424719620728865,151912,76006,22.83,0.9476720878848672,0.7805881106931689,1.1120555733623425
target_interaction_energy_kcal_mol,100,3,1,1755,439,0.3583507960429415,95610,47855,20.43,0.9497283875949726,0.8109860307404698,1.1148774032922046
target_interaction_energy_kcal_mol,100,3,2,1755,439,0.35697829897981137,95804,47952,20.54,0.9384451623862604,0.827335793088372,1.2144098039613525
target_interaction_energy_kcal_mol,100,3,3,1755,439,0.35702972998842597,95864,47982,20.51,0.9367777853339148,0.834954962644917,1.2179243577670076
target_interaction_energy_kcal_mol,100,3,4,1755,439,0.3581797080114484,95832,47966,20.73,0.9202075699908231,0.8906340303722622,1.3541259641079952
target_interaction_energy_kcal_mol,100,3,5,1756,438,0.37158056697808206,96032,48066,20.46,0.9429585253048015,0.8284199948176667,1.161061328040151
target_interaction_energy_kcal_mol,100,5,1,1755,439,0.2842156150145456,54376,27238,17.53,0.9435115543369144,0.8715494881741948,1.1818041700364648
target_interaction_energy_kcal_mol,100,5,2,1755,439,0.2840762420091778,54248,27174,17.72,0.9326088332364095,0.895189013785719,1.2706784290080941
target_interaction_energy_kcal_mol,100,5,3,1755,439,0.2840202589286491,54498,27299,17.74,0.9268487512759102,0.9117505868134248,1.310075532711995
target_interaction_energy_kcal_mol,100,5,4,1755,439,0.28326062101405114,54452,27276,17.88,0.9131545732174522,0.9627382728735795,1.4127056971007126
target_interaction_energy_kcal_mol,100,5,5,1756,438,0.2833243999630213,54336,27218,17.96,0.9327193932463727,0.9061174507761419,1.2609699507824619
target_interaction_energy_kcal_mol,100,10,1,1755,439,0.217423798982054,25728,12914,14.4,0.92223278897358,1.0245507274917938,1.3866407780321544
target_interaction_energy_kcal_mol,100,10,2,1755,439,0.22176909004338086,25602,12851,14.08,0.9115326387556036,1.0531408840807999,1.455880423884984
target_interaction_energy_kcal_mol,100,10,3,1755,439,0.2181183899519965,25842,12971,13.98,0.899081854948707,1.0825929830228895,1.5387571831707667
target_interaction_energy_kcal_mol,100,10,4,1755,439,0.2170458120526746,25718,12909,13.96,0.895926237348881,1.104774755252924,1.546496166479433
target_interaction_energy_kcal_mol,100,10,5,1756,438,0.21829011698719114,25742,12921,14.35,0.9072269112447896,1.0679941611989385,1.4807126808442377
target_interaction_energy_kcal_mol,200,1,1,1755,439,1.4143146330025047,701800,351000,27.575,0.957287129307671,0.7361057052118224,1.027649667633137
target_interaction_energy_kcal_mol,200,1,2,1755,439,1.3936557150445879,701800,351000,27.245,0.9478354874437322,0.7460887346480978,1.1179483683461349
target_interaction_energy_kcal_mol,200,1,3,1755,439,1.3923711790703237,701800,351000,27.935,0.9478395416943515,0.7473486722322467,1.106257334240961
target_interaction_energy_kcal_mol,200,1,4,1755,439,1.4002085529500619,701800,351000,27.885,0.9309166551349362,0.8176404301710031,1.259983616927275
target_interaction_energy_kcal_mol,200,1,5,1756,438,1.4181180000305176,702200,351200,27.345,0.9487167103822466,0.7562799426285608,1.1008996293109459
target_interaction_energy_kcal_mol,200,2,1,1755,439,0.8867773240199313,303584,151892,23.02,0.9551141639626266,0.7583907116339972,1.0534656153528184
target_interaction_energy_kcal_mol,200,2,2,1755,439,0.9047454149695113,304332,152266,22.88,0.9441702520756763,0.7830874849897893,1.1565568978931162
target_interaction_energy_kcal_mol,200,2,3,1755,439,0.8852651040069759,304024,152112,23.32,0.9430541868362697,0.781804676608075,1.1558896183097143
target_interaction_energy_kcal_mol,200,2,4,1755,439,0.8796208850108087,304454,152327,23.165,0.926105298801347,0.8494392199682671,1.303121374491644
target_interaction_energy_kcal_mol,200,2,5,1756,438,0.8767231720266864,303952,152076,23.46,0.9481726980771593,0.7790374803544299,1.1067233881815852
target_interaction_energy_kcal_mol,200,3,1,1755,439,0.7154891949612647,191306,95753,20.565,0.9512704327033523,0.7950934898147829,1.0976452014525486
target_interaction_energy_kcal_mol,200,3,2,1755,439,0.7096722869900987,191694,95947,20.45,0.9393247491707928,0.8192205806549765,1.205701940399515
target_interaction_energy_kcal_mol,200,3,3,1755,439,0.7114354589721188,191748,95974,20.53,0.9373527699277139,0.8280847277460439,1.2123734035062002
target_interaction_energy_kcal_mol,200,3,4,1755,439,0.7109434149460867,191850,96025,20.595,0.9209763015130622,0.8881744735151461,1.347587257044627
target_interaction_energy_kcal_mol,200,3,5,1756,438,0.9398788239341229,192010,96105,20.525,0.9431792485054287,0.823490100334496,1.1588127749631048
target_interaction_energy_kcal_mol,200,5,1,1755,439,0.7778721069917083,108616,54408,17.595,0.944431890157675,0.8631316533380237,1.1721373849975192
target_interaction_energy_kcal_mol,200,5,2,1755,439,0.5620286859339103,108578,54389,17.655,0.9317270564784006,0.8976917121475312,1.2789644804892866
target_interaction_energy_kcal_mol,200,5,3,1755,439,0.5620596969965845,108862,54531,17.78,0.9270965556762066,0.9122682796099574,1.3078546691538917
target_interaction_energy_kcal_mol,200,5,4,1755,439,0.5671055930433795,108800,54500,17.925,0.9126562432306828,0.9633556327664693,1.4167530408902915
target_interaction_energy_kcal_mol,200,5,5,1756,438,0.5615016430383548,108568,54384,17.845,0.9328603553622192,0.9089580804254205,1.2596483055070864
target_interaction_energy_kcal_mol,200,10,1,1755,439,0.4307889570482075,51464,25832,14.465,0.922711019525236,1.0191157534029665,1.3823706196314207
target_interaction_energy_kcal_mol,200,10,2,1755,439,0.4293262199498713,51190,25695,14.075,0.9119291890756199,1.0477815874708043,1.4526138052323945
target_interaction_energy_kcal_mol,200,10,3,1755,439,0.43633946601767093,51514,25857,14.125,0.8998775263893226,1.0800861105455126,1.5326791484006963
target_interaction_energy_kcal_mol,200,10,4,1755,439,0.42824279493652284,51416,25808,14.08,0.8949759296629656,1.1039946365404596,1.5535407256117066
target_interaction_energy_kcal_mol,200,10,5,1756,438,0.4301204909570515,51474,25837,14.32,0.9092287421474541,1.054380793760052,1.4646503661350174
target_interaction_energy_kcal_mol,300,1,1,1755,439,2.0992190609686077,1052700,526500,27.563333333333333,0.957443474722401,0.734074730542483,1.0257671482961803
target_interaction_energy_kcal_mol,300,1,2,1755,439,2.1311176819726825,1052700,526500,27.12,0.9486823463068507,0.7434678192393908,1.1088366331673774
target_interaction_energy_kcal_mol,300,1,3,1755,439,2.0917168100131676,1052700,526500,27.903333333333332,0.9479279162659926,0.7468423383197934,1.1053197805198827
target_interaction_energy_kcal_mol,300,1,4,1755,439,2.11875768203754,1052700,526500,27.77,0.9312585837722691,0.8159130061531665,1.2568615988936913
target_interaction_energy_kcal_mol,300,1,5,1756,438,2.1555519230896607,1053300,526800,27.416666666666668,0.9484858434289261,0.7578271058746846,1.103374859952263
target_interaction_energy_kcal_mol,300,2,1,1755,439,1.3205977180041373,455562,227931,22.913333333333334,0.9551458067107257,0.7581398717712838,1.05309422398531
target_interaction_energy_kcal_mol,300,2,2,1755,439,1.3135572270257398,456454,228377,22.923333333333332,0.9445328644992699,0.7777431072211388,1.152794879400854
target_interaction_energy_kcal_mol,300,2,3,1755,439,1.3148091100156307,455918,228109,23.373333333333335,0.9431752129328118,0.7831029550062455,1.1546606674186735
target_interaction_energy_kcal_mol,300,2,4,1755,439,1.3136176960542798,456432,228366,23.136666666666667,0.9265782967237897,0.8459974590440683,1.2989440572414803
target_interaction_energy_kcal_mol,300,2,5,1756,438,1.3235351539915428,456042,228171,23.32,0.9481952263971559,0.7745409107894967,1.1064828264724895
target_interaction_energy_kcal_mol,300,3,1,1755,439,1.0884815159952268,287088,143694,20.636666666666667,0.9513995452215137,0.7965158402642022,1.0961900917253269
target_interaction_energy_kcal_mol,300,3,2,1755,439,1.0584902379196137,287514,143907,20.32,0.939324585395873,0.8193127215089718,1.2057035676165646
target_interaction_energy_kcal_mol,300,3,3,1755,439,1.0646188100799918,287524,143912,20.49,0.9376172460933322,0.8288053671576032,1.209811574368963
target_interaction_energy_kcal_mol,300,3,4,1755,439,1.0702892560511827,287832,144066,20.58,0.9218300314698993,0.8897756715101486,1.3402881821263084
target_interaction_energy_kcal_mol,300,3,5,1756,438,1.0655358859803528,288004,144152,20.606666666666666,0.9429351449518321,0.8232458966916939,1.1612992535382873
target_interaction_energy_kcal_mol,300,5,1,1755,439,0.8453856339910999,162934,81617,17.703333333333333,0.9443896960947076,0.8633886135411107,1.172582315136815
target_interaction_energy_kcal_mol,300,5,2,1755,439,0.8429673829814419,162854,81577,17.723333333333333,0.9313979600941128,0.8948897191850042,1.2820432739586625
target_interaction_energy_kcal_mol,300,5,3,1755,439,0.8401968029793352,163260,81780,17.763333333333332,0.9271597764157914,0.9133690435252354,1.3072874704881177
target_interaction_energy_kcal_mol,300,5,4,1755,439,0.8447419300209731,163284,81792,17.926666666666666,0.9133994737017885,0.9631838702731245,1.4107124052622364
target_interaction_energy_kcal_mol,300,5,5,1756,438,0.8585575899342075,162906,81603,17.813333333333333,0.9323621552004073,0.9125425258297726,1.264313188067017
target_interaction_energy_kcal_mol,300,10,1,1755,439,0.6430048630572855,77122,38711,14.413333333333334,0.9231972673869927,1.0156486112952992,1.3780153072364474
target_interaction_energy_kcal_mol,300,10,2,1755,439,0.642916871001944,77078,38689,14.143333333333333,0.9124232466113621,1.0444696195594831,1.4485336558545774
target_interaction_energy_kcal_mol,300,10,3,1755,439,0.6414684629999101,77340,38820,14.103333333333333,0.9004252665194052,1.0801626265882616,1.528480984021822
target_interaction_energy_kcal_mol,300,10,4,1755,439,0.6387866310542449,77088,38694,14.146666666666667,0.8949551245841801,1.1034019643200421,1.5536945947987322
target_interaction_energy_kcal_mol,300,10,5,1756,438,0.6390985640464351,77204,38752,14.31,0.9093116460630648,1.0537848437653183,1.463981360377248
target_interaction_energy_kcal_mol,500,1,1,1755,439,3.5178075039293617,1754500,877500,27.688,0.957589456578887,0.7307271194357141,1.0240062898995796
target_interaction_energy_kcal_mol,500,1,2,1755,439,3.511745137977414,1754500,877500,27.164,0.9492448645949069,0.7402683376727381,1.1027426328006242
target_interaction_energy_kcal_mol,500,1,3,1755,439,3.507567645981908,1754500,877500,27.868,0.9481497596830138,0.7437715786520657,1.1029627628735035
target_interaction_energy_kcal_mol,500,1,4,1755,439,3.5171383341075853,1754500,877500,27.784,0.9314509349194152,0.8136128196445476,1.2551019018867549
target_interaction_energy_kcal_mol,500,1,5,1756,438,3.5039438019739464,1755500,878000,27.56,0.9488439896419681,0.7557249327838832,1.0995326271114878
target_interaction_energy_kcal_mol,500,2,1,1755,439,2.206202864064835,759312,379906,23.006,0.9555380729794578,0.7578471682398228,1.0484792655452002
target_interaction_energy_kcal_mol,500,2,2,1755,439,2.2115063520614058,760716,380608,22.908,0.9446143852976244,0.7751477055265801,1.1519474288052451
target_interaction_energy_kcal_mol,500,2,3,1755,439,2.1801227750256658,759922,380211,23.266,0.9433890475004695,0.779202166768689,1.1524860962874648
target_interaction_energy_kcal_mol,500,2,4,1755,439,2.190530125051737,760392,380446,23.174,0.9259383731413224,0.84555535661257,1.3045923980256313
target_interaction_energy_kcal_mol,500,2,5,1756,438,2.1856459169648588,760056,380278,23.252,0.948197321814764,0.7729295843052929,1.1064604485439489
target_interaction_energy_kcal_mol,500,3,1,1755,439,1.7659462480805814,478816,239658,20.632,0.9516508006830241,0.7964453059376826,1.093352868859864
target_interaction_energy_kcal_mol,500,3,2,1755,439,1.761773384991102,479232,239866,20.304,0.9394469530187824,0.8191816594646815,1.2044871478918444
target_interaction_energy_kcal_mol,500,3,3,1755,439,1.7706747950287536,479182,239841,20.668,0.9383518006093059,0.8247400147619481,1.2026677402407413
target_interaction_energy_kcal_mol,500,3,4,1755,439,1.8113502230262384,479960,240230,20.658,0.9224431717050681,0.8881720239223462,1.3350214381861067
target_interaction_energy_kcal_mol,500,3,5,1756,438,1.7871998440241441,479560,240030,20.662,0.9427936916518853,0.8255169926502158,1.1627376865188153
target_interaction_energy_kcal_mol,500,5,1,1755,439,1.420285013038665,271548,136024,17.7,0.9451195908612028,0.8607026637262073,1.164861726053863
target_interaction_energy_kcal_mol,500,5,2,1755,439,1.4027967610163614,271560,136030,17.742,0.9312378793361282,0.8924950951922698,1.2835382067192795
target_interaction_energy_kcal_mol,500,5,3,1755,439,1.3975144040305167,272028,136264,17.744,0.9273537340867408,0.914338119653297,1.3055457992081978
target_interaction_energy_kcal_mol,500,5,4,1755,439,1.4028335929615423,272200,136350,17.936,0.9133418975572671,0.9612761430992726,1.411181281659356
target_interaction_energy_kcal_mol,500,5,5,1756,438,1.394476259010844,271626,136063,17.826,0.9325846792366621,0.9123931855365619,1.2622317212970597
target_interaction_energy_kcal_mol,500,10,1,1755,439,1.0798976570367813,128526,64513,14.3,0.9233738924657021,1.012877695781325,1.3764298678348232
target_interaction_energy_kcal_mol,500,10,2,1755,439,1.0762784230755642,128558,64529,14.08,0.9124975575357489,1.0433418901537823,1.447918968082645
target_interaction_energy_kcal_mol,500,10,3,1755,439,1.070473687024787,128916,64708,14.128,0.9007714369378058,1.0783701343137944,1.5258217975504362
target_interaction_energy_kcal_mol,500,10,4,1755,439,1.0726268370635808,128490,64495,14.116,0.894901502678003,1.1018090973723846,1.5540910988460042
target_interaction_energy_kcal_mol,500,10,5,1756,438,1.0595320359570906,128758,64629,14.34,0.9095504352752173,1.052260160384326,1.4620527038109103
target_interaction_energy_kcal_mol,750,1,1,1755,439,5.250257137930021,2631750,1316250,27.752,0.9576650256235486,0.7300174378228788,1.0230935725329071
target_interaction_energy_kcal_mol,750,1,2,1755,439,5.238360774004832,2631750,1316250,27.186666666666667,0.9499390847146485,0.7352289787297488,1.095175103662742
target_interaction_energy_kcal_mol,750,1,3,1755,439,5.245748467976227,2631750,1316250,27.852,0.948136675100238,0.7446877278439864,1.1031019222787182
target_interaction_energy_kcal_mol,750,1,4,1755,439,5.285697587998584,2631750,1316250,27.754666666666665,0.931917159304712,0.8124903868109102,1.2508264425924833
target_interaction_energy_kcal_mol,750,1,5,1756,438,5.3822307829977944,2633250,1317000,27.566666666666666,0.9485044525052468,0.756540531728091,1.1031755492869302
target_interaction_energy_kcal_mol,750,2,1,1755,439,3.321594498003833,1139404,570077,23.070666666666668,0.9558264527842983,0.7551195467931912,1.0450735188826075
target_interaction_energy_kcal_mol,750,2,2,1755,439,3.2694545909762383,1140808,570779,22.810666666666666,0.94524313389855,0.7706045837274754,1.1453901968671238
target_interaction_energy_kcal_mol,750,2,3,1755,439,3.3271465229336172,1140026,570388,23.357333333333333,0.9437226538194585,0.7778801939300103,1.149085299010736
target_interaction_energy_kcal_mol,750,2,4,1755,439,3.316198465996422,1140166,570458,23.170666666666666,0.9259357949927833,0.8473200657805676,1.3046151048162948
target_interaction_energy_kcal_mol,750,2,5,1756,438,3.277915882994421,1140150,570450,23.308,0.9476481797267919,0.7749376392680749,1.1123095885063798
target_interaction_energy_kcal_mol,750,3,1,1755,439,2.6465748390182853,718332,359541,20.728,0.9516648867579792,0.7974926479775353,1.093193588328011
target_interaction_energy_kcal_mol,750,3,2,1755,439,2.642672998015769,718848,359799,20.30666666666667,0.9395169173719058,0.8176336951530964,1.20379110099889
target_interaction_energy_kcal_mol,750,3,3,1755,439,2.65098419401329,718558,359654,20.712,0.9383812794898078,0.8245448398841912,1.2023801605691644
target_interaction_energy_kcal_mol,750,3,4,1755,439,2.6433758839266375,719920,360335,20.676,0.9222272541279127,0.8875571020244938,1.3368784909749474
